County	Year	Deaths
Matagorda County, TX	2006	
Maverick County, TX	2006	
Medina County, TX	2006	
Menard County, TX	2006	
Milam County, TX	2006	
Mills County, TX	2006	
Mitchell County, TX	2006	
Montague County, TX	2006	
Moore County, TX	2006	
Morris County, TX	2006	
Motley County, TX	2006	
Nacogdoches County, TX	2006	
Navarro County, TX	2006	
Newton County, TX	2006	
Nolan County, TX	2006	
Ochiltree County, TX	2006	
Oldham County, TX	2006	
Palo Pinto County, TX	2006	
Panola County, TX	2006	
Parker County, TX	2006	
Parmer County, TX	2006	
Pecos County, TX	2006	
Potter County, TX	2006	
Presidio County, TX	2006	
Rains County, TX	2006	
Randall County, TX	2006	
Reagan County, TX	2006	
Real County, TX	2006	
Red River County, TX	2006	
Reeves County, TX	2006	
Refugio County, TX	2006	
Robertson County, TX	2006	
Rockwall County, TX	2006	
Runnels County, TX	2006	
Rusk County, TX	2006	
Sabine County, TX	2006	
San Augustine County, TX	2006	
San Jacinto County, TX	2006	
San Patricio County, TX	2006	
San Saba County, TX	2006	
Schleicher County, TX	2006	
Scurry County, TX	2006	
Shackelford County, TX	2006	
Shelby County, TX	2006	
Sherman County, TX	2006	
Somervell County, TX	2006	
Starr County, TX	2006	
Stephens County, TX	2006	
Sterling County, TX	2006	
Stonewall County, TX	2006	
Sutton County, TX	2006	
Swisher County, TX	2006	
Taylor County, TX	2006	
Terrell County, TX	2006	
Terry County, TX	2006	
Throckmorton County, TX	2006	
Titus County, TX	2006	
Trinity County, TX	2006	
Tyler County, TX	2006	
Upshur County, TX	2006	
Upton County, TX	2006	
Uvalde County, TX	2006	
Val Verde County, TX	2006	
Van Zandt County, TX	2006	
Victoria County, TX	2006	
Walker County, TX	2006	
Waller County, TX	2006	
Ward County, TX	2006	
Washington County, TX	2006	
Webb County, TX	2006	
Wharton County, TX	2006	
Wheeler County, TX	2006	
Wilbarger County, TX	2006	
Willacy County, TX	2006	
Wilson County, TX	2006	
Winkler County, TX	2006	
Wise County, TX	2006	
Wood County, TX	2006	
Yoakum County, TX	2006	
Young County, TX	2006	
Zapata County, TX	2006	
Zavala County, TX	2006	
Adams County, WA	2006	
Asotin County, WA	2006	
Chelan County, WA	2006	
Columbia County, WA	2006	
Douglas County, WA	2006	
Ferry County, WA	2006	
Franklin County, WA	2006	
Garfield County, WA	2006	
Grays Harbor County, WA	2006	
Island County, WA	2006	
Jefferson County, WA	2006	
Kittitas County, WA	2006	
Klickitat County, WA	2006	
Lewis County, WA	2006	
Lincoln County, WA	2006	
Mason County, WA	2006	
Okanogan County, WA	2006	
Pacific County, WA	2006	
Pend Oreille County, WA	2006	
San Juan County, WA	2006	
Skamania County, WA	2006	
Wahkiakum County, WA	2006	
Walla Walla County, WA	2006	
Whitman County, WA	2006	
Barbour County, WV	2006	
Berkeley County, WV	2006	
Boone County, WV	2006	
Braxton County, WV	2006	
Brooke County, WV	2006	
Calhoun County, WV	2006	
Clay County, WV	2006	
Doddridge County, WV	2006	
Fayette County, WV	2006	
Gilmer County, WV	2006	
Grant County, WV	2006	
Greenbrier County, WV	2006	
Hampshire County, WV	2006	
Hancock County, WV	2006	
Hardy County, WV	2006	
Harrison County, WV	2006	
Jackson County, WV	2006	
Jefferson County, WV	2006	
Lewis County, WV	2006	
Lincoln County, WV	2006	
McDowell County, WV	2006	
Marion County, WV	2006	
Marshall County, WV	2006	
Mason County, WV	2006	
Mineral County, WV	2006	
Mingo County, WV	2006	
Monongalia County, WV	2006	
Monroe County, WV	2006	
Morgan County, WV	2006	
Nicholas County, WV	2006	
Ohio County, WV	2006	
Pendleton County, WV	2006	
Pleasants County, WV	2006	
Pocahontas County, WV	2006	
Preston County, WV	2006	
Putnam County, WV	2006	
Randolph County, WV	2006	
Ritchie County, WV	2006	
Roane County, WV	2006	
Summers County, WV	2006	
Taylor County, WV	2006	
Tucker County, WV	2006	
Tyler County, WV	2006	
Upshur County, WV	2006	
Wayne County, WV	2006	
Webster County, WV	2006	
Wetzel County, WV	2006	
Wirt County, WV	2006	
Albany County, WY	2006	
Big Horn County, WY	2006	
Campbell County, WY	2006	
Carbon County, WY	2006	
Converse County, WY	2006	
Crook County, WY	2006	
Fremont County, WY	2006	
Goshen County, WY	2006	
Hot Springs County, WY	2006	
Johnson County, WY	2006	
Laramie County, WY	2006	
Lincoln County, WY	2006	
Natrona County, WY	2006	
Niobrara County, WY	2006	
Park County, WY	2006	
Platte County, WY	2006	
Sheridan County, WY	2006	
Sublette County, WY	2006	
Sweetwater County, WY	2006	
Teton County, WY	2006	
Uinta County, WY	2006	
Washakie County, WY	2006	
Weston County, WY	2006	
Baker County, FL	2007	
Bradford County, FL	2007	
Calhoun County, FL	2007	
Columbia County, FL	2007	
DeSoto County, FL	2007	
Dixie County, FL	2007	
Flagler County, FL	2007	
Franklin County, FL	2007	
Gadsden County, FL	2007	
Gilchrist County, FL	2007	
Glades County, FL	2007	
Gulf County, FL	2007	
Hamilton County, FL	2007	
Hardee County, FL	2007	
Hendry County, FL	2007	
Highlands County, FL	2007	
Holmes County, FL	2007	
Jackson County, FL	2007	
Jefferson County, FL	2007	
Lafayette County, FL	2007	
Levy County, FL	2007	
Liberty County, FL	2007	
Madison County, FL	2007	
Okeechobee County, FL	2007	
Putnam County, FL	2007	
Sumter County, FL	2007	
Suwannee County, FL	2007	
Taylor County, FL	2007	
Union County, FL	2007	
Wakulla County, FL	2007	
Washington County, FL	2007	
Adams County, IL	2007	
Alexander County, IL	2007	
Bond County, IL	2007	
Boone County, IL	2007	
Brown County, IL	2007	
Bureau County, IL	2007	
Calhoun County, IL	2007	
Carroll County, IL	2007	
Cass County, IL	2007	
Christian County, IL	2007	
Clark County, IL	2007	
Clay County, IL	2007	
Clinton County, IL	2007	
Coles County, IL	2007	
Crawford County, IL	2007	
Cumberland County, IL	2007	
DeKalb County, IL	2007	
De Witt County, IL	2007	
Douglas County, IL	2007	
Edgar County, IL	2007	
Edwards County, IL	2007	
Effingham County, IL	2007	
Fayette County, IL	2007	
Ford County, IL	2007	
Franklin County, IL	2007	
Fulton County, IL	2007	
Gallatin County, IL	2007	
Greene County, IL	2007	
Grundy County, IL	2007	
Hamilton County, IL	2007	
Hancock County, IL	2007	
Hardin County, IL	2007	
Henderson County, IL	2007	
Henry County, IL	2007	
Iroquois County, IL	2007	
Jackson County, IL	2007	
Jasper County, IL	2007	
Jefferson County, IL	2007	
Jersey County, IL	2007	
Jo Daviess County, IL	2007	
Johnson County, IL	2007	
Kankakee County, IL	2007	
Kendall County, IL	2007	
Knox County, IL	2007	
Lawrence County, IL	2007	
Lee County, IL	2007	
Livingston County, IL	2007	
Logan County, IL	2007	
McDonough County, IL	2007	
Macon County, IL	2007	
Macoupin County, IL	2007	
Marion County, IL	2007	
Marshall County, IL	2007	
Mason County, IL	2007	
Massac County, IL	2007	
Menard County, IL	2007	
Mercer County, IL	2007	
Monroe County, IL	2007	
Montgomery County, IL	2007	
Morgan County, IL	2007	
Moultrie County, IL	2007	
Ogle County, IL	2007	
Perry County, IL	2007	
Piatt County, IL	2007	
Pike County, IL	2007	
Pope County, IL	2007	
Pulaski County, IL	2007	
Putnam County, IL	2007	
Randolph County, IL	2007	
Richland County, IL	2007	
Rock Island County, IL	2007	
Saline County, IL	2007	
Schuyler County, IL	2007	
Scott County, IL	2007	
Shelby County, IL	2007	
Stark County, IL	2007	
Stephenson County, IL	2007	
Tazewell County, IL	2007	
Union County, IL	2007	
Wabash County, IL	2007	
Warren County, IL	2007	
Washington County, IL	2007	
Wayne County, IL	2007	
White County, IL	2007	
Whiteside County, IL	2007	
Williamson County, IL	2007	
Woodford County, IL	2007	
Allen County, KS	2007	
Anderson County, KS	2007	
Atchison County, KS	2007	
Barber County, KS	2007	
Barton County, KS	2007	
Bourbon County, KS	2007	
Brown County, KS	2007	
Butler County, KS	2007	
Chase County, KS	2007	
Chautauqua County, KS	2007	
Cherokee County, KS	2007	
Cheyenne County, KS	2007	
Clark County, KS	2007	
Clay County, KS	2007	
Cloud County, KS	2007	
Coffey County, KS	2007	
Comanche County, KS	2007	
Cowley County, KS	2007	
Crawford County, KS	2007	
Decatur County, KS	2007	
Dickinson County, KS	2007	
Doniphan County, KS	2007	
Douglas County, KS	2007	
Edwards County, KS	2007	
Elk County, KS	2007	
Ellis County, KS	2007	
Ellsworth County, KS	2007	
Finney County, KS	2007	
Ford County, KS	2007	
Franklin County, KS	2007	
Geary County, KS	2007	
Gove County, KS	2007	
Graham County, KS	2007	
Grant County, KS	2007	
Gray County, KS	2007	
Greeley County, KS	2007	
Greenwood County, KS	2007	
Hamilton County, KS	2007	
Harper County, KS	2007	
Harvey County, KS	2007	
Haskell County, KS	2007	
Hodgeman County, KS	2007	
Jackson County, KS	2007	
Jefferson County, KS	2007	
Jewell County, KS	2007	
Kearny County, KS	2007	
Kingman County, KS	2007	
Kiowa County, KS	2007	
Labette County, KS	2007	
Lane County, KS	2007	
Leavenworth County, KS	2007	
Lincoln County, KS	2007	
Linn County, KS	2007	
Logan County, KS	2007	
Lyon County, KS	2007	
McPherson County, KS	2007	
Marion County, KS	2007	
Marshall County, KS	2007	
Meade County, KS	2007	
Miami County, KS	2007	
Mitchell County, KS	2007	
Montgomery County, KS	2007	
Morris County, KS	2007	
Morton County, KS	2007	
Nemaha County, KS	2007	
Neosho County, KS	2007	
Ness County, KS	2007	
Norton County, KS	2007	
Osage County, KS	2007	
Osborne County, KS	2007	
Ottawa County, KS	2007	
Pawnee County, KS	2007	
Phillips County, KS	2007	
Pottawatomie County, KS	2007	
Pratt County, KS	2007	
Rawlins County, KS	2007	
Reno County, KS	2007	
Republic County, KS	2007	
Rice County, KS	2007	
Riley County, KS	2007	
Rooks County, KS	2007	
Rush County, KS	2007	
Russell County, KS	2007	
Saline County, KS	2007	
Scott County, KS	2007	
Seward County, KS	2007	
Shawnee County, KS	2007	
Sheridan County, KS	2007	
Sherman County, KS	2007	
Smith County, KS	2007	
Stafford County, KS	2007	
Stanton County, KS	2007	
Stevens County, KS	2007	
Sumner County, KS	2007	
Thomas County, KS	2007	
Trego County, KS	2007	
Wabaunsee County, KS	2007	
Wallace County, KS	2007	
Washington County, KS	2007	
Wichita County, KS	2007	
Wilson County, KS	2007	
Woodson County, KS	2007	
Adams County, NE	2007	
Antelope County, NE	2007	
Boone County, NE	2007	
Box Butte County, NE	2007	
Boyd County, NE	2007	
Brown County, NE	2007	
Buffalo County, NE	2007	
Burt County, NE	2007	
Butler County, NE	2007	
Cass County, NE	2007	
Cedar County, NE	2007	
Chase County, NE	2007	
Cherry County, NE	2007	
Cheyenne County, NE	2007	
Clay County, NE	2007	
Colfax County, NE	2007	
Cuming County, NE	2007	
Custer County, NE	2007	
Dakota County, NE	2007	
Dawes County, NE	2007	
Dawson County, NE	2007	
Deuel County, NE	2007	
Dixon County, NE	2007	
Dodge County, NE	2007	
Dundy County, NE	2007	
Fillmore County, NE	2007	
Franklin County, NE	2007	
Frontier County, NE	2007	
Furnas County, NE	2007	
Gage County, NE	2007	
Garden County, NE	2007	
Garfield County, NE	2007	
Gosper County, NE	2007	
Greeley County, NE	2007	
Hall County, NE	2007	
Hamilton County, NE	2007	
Harlan County, NE	2007	
Hitchcock County, NE	2007	
Holt County, NE	2007	
Hooker County, NE	2007	
Howard County, NE	2007	
Jefferson County, NE	2007	
Johnson County, NE	2007	
Kearney County, NE	2007	
Keith County, NE	2007	
Keya Paha County, NE	2007	
Kimball County, NE	2007	
Knox County, NE	2007	
Lincoln County, NE	2007	
Madison County, NE	2007	
Merrick County, NE	2007	
Morrill County, NE	2007	
Nance County, NE	2007	
Nemaha County, NE	2007	
Nuckolls County, NE	2007	
Otoe County, NE	2007	
Pawnee County, NE	2007	
Perkins County, NE	2007	
Phelps County, NE	2007	
Pierce County, NE	2007	
Platte County, NE	2007	
Polk County, NE	2007	
Red Willow County, NE	2007	
Richardson County, NE	2007	
Rock County, NE	2007	
Saline County, NE	2007	
Sarpy County, NE	2007	
Saunders County, NE	2007	
Scotts Bluff County, NE	2007	
Seward County, NE	2007	
Sheridan County, NE	2007	
Sherman County, NE	2007	
Stanton County, NE	2007	
Thayer County, NE	2007	
Thurston County, NE	2007	
Valley County, NE	2007	
Washington County, NE	2007	
Wayne County, NE	2007	
Webster County, NE	2007	
York County, NE	2007	
Adams County, OH	2007	
Allen County, OH	2007	
Ashland County, OH	2007	
Ashtabula County, OH	2007	
Auglaize County, OH	2007	
Belmont County, OH	2007	
Brown County, OH	2007	
Carroll County, OH	2007	
Champaign County, OH	2007	
Clinton County, OH	2007	
Columbiana County, OH	2007	
Coshocton County, OH	2007	
Darke County, OH	2007	
Defiance County, OH	2007	
Erie County, OH	2007	
Fayette County, OH	2007	
Fulton County, OH	2007	
Gallia County, OH	2007	
Geauga County, OH	2007	
Guernsey County, OH	2007	
Hancock County, OH	2007	
Hardin County, OH	2007	
Harrison County, OH	2007	
Henry County, OH	2007	
Highland County, OH	2007	
Holmes County, OH	2007	
Huron County, OH	2007	
Jackson County, OH	2007	
Jefferson County, OH	2007	
Knox County, OH	2007	
Lawrence County, OH	2007	
Logan County, OH	2007	
Madison County, OH	2007	
Marion County, OH	2007	
Medina County, OH	2007	
Meigs County, OH	2007	
Mercer County, OH	2007	
Monroe County, OH	2007	
Morgan County, OH	2007	
Morrow County, OH	2007	
Muskingum County, OH	2007	
Noble County, OH	2007	
Ottawa County, OH	2007	
Paulding County, OH	2007	
Perry County, OH	2007	
Pickaway County, OH	2007	
Pike County, OH	2007	
Preble County, OH	2007	
Putnam County, OH	2007	
Sandusky County, OH	2007	
Seneca County, OH	2007	
Shelby County, OH	2007	
Tuscarawas County, OH	2007	
Union County, OH	2007	
Van Wert County, OH	2007	
Vinton County, OH	2007	
Washington County, OH	2007	
Wayne County, OH	2007	
Williams County, OH	2007	
Wood County, OH	2007	
Wyandot County, OH	2007	
Baker County, OR	2007	
Benton County, OR	2007	
Clatsop County, OR	2007	
Columbia County, OR	2007	
Coos County, OR	2007	
Crook County, OR	2007	
Curry County, OR	2007	
Deschutes County, OR	2007	
Douglas County, OR	2007	
Gilliam County, OR	2007	
Grant County, OR	2007	
Harney County, OR	2007	
Hood River County, OR	2007	
Jefferson County, OR	2007	
Klamath County, OR	2007	
Lake County, OR	2007	
Lincoln County, OR	2007	
Linn County, OR	2007	
Malheur County, OR	2007	
Morrow County, OR	2007	
Polk County, OR	2007	
Sherman County, OR	2007	
Tillamook County, OR	2007	
Umatilla County, OR	2007	
Union County, OR	2007	
Wallowa County, OR	2007	
Wasco County, OR	2007	
Wheeler County, OR	2007	
Yamhill County, OR	2007	
Anderson County, TN	2007	
Bedford County, TN	2007	
Benton County, TN	2007	
Bledsoe County, TN	2007	
Cannon County, TN	2007	
Carroll County, TN	2007	
Carter County, TN	2007	
Cheatham County, TN	2007	
Chester County, TN	2007	
Claiborne County, TN	2007	
Clay County, TN	2007	
Cocke County, TN	2007	
Coffee County, TN	2007	
Crockett County, TN	2007	
Cumberland County, TN	2007	
Decatur County, TN	2007	
DeKalb County, TN	2007	
Dickson County, TN	2007	
Dyer County, TN	2007	
Fayette County, TN	2007	
Fentress County, TN	2007	
Franklin County, TN	2007	
Gibson County, TN	2007	
Giles County, TN	2007	
Grainger County, TN	2007	
Grundy County, TN	2007	
Hancock County, TN	2007	
Hardeman County, TN	2007	
Hardin County, TN	2007	
Haywood County, TN	2007	
Henderson County, TN	2007	
Henry County, TN	2007	
Hickman County, TN	2007	
Houston County, TN	2007	
Humphreys County, TN	2007	
Jackson County, TN	2007	
Johnson County, TN	2007	
Lake County, TN	2007	
Lauderdale County, TN	2007	
Lewis County, TN	2007	
Lincoln County, TN	2007	
Loudon County, TN	2007	
McNairy County, TN	2007	
Macon County, TN	2007	
Madison County, TN	2007	
Marion County, TN	2007	
Marshall County, TN	2007	
Maury County, TN	2007	
Meigs County, TN	2007	
Monroe County, TN	2007	
Moore County, TN	2007	
Morgan County, TN	2007	
Obion County, TN	2007	
Overton County, TN	2007	
Perry County, TN	2007	
Pickett County, TN	2007	
Polk County, TN	2007	
Rhea County, TN	2007	
Roane County, TN	2007	
Robertson County, TN	2007	
Scott County, TN	2007	
Sequatchie County, TN	2007	
Smith County, TN	2007	
Stewart County, TN	2007	
Sumner County, TN	2007	
Tipton County, TN	2007	
Trousdale County, TN	2007	
Unicoi County, TN	2007	
Union County, TN	2007	
Van Buren County, TN	2007	
Wayne County, TN	2007	
Weakley County, TN	2007	
White County, TN	2007	
Williamson County, TN	2007	
Anderson County, TX	2007	
Andrews County, TX	2007	
Angelina County, TX	2007	
Aransas County, TX	2007	
Archer County, TX	2007	
Armstrong County, TX	2007	
Atascosa County, TX	2007	
Austin County, TX	2007	
Bailey County, TX	2007	
Bandera County, TX	2007	
Bastrop County, TX	2007	
Baylor County, TX	2007	
Bee County, TX	2007	
Blanco County, TX	2007	
Bosque County, TX	2007	
Bowie County, TX	2007	
Brazos County, TX	2007	
Brewster County, TX	2007	
Briscoe County, TX	2007	
Brooks County, TX	2007	
Brown County, TX	2007	
Burleson County, TX	2007	
Burnet County, TX	2007	
Caldwell County, TX	2007	
Calhoun County, TX	2007	
Callahan County, TX	2007	
Camp County, TX	2007	
Carson County, TX	2007	
Cass County, TX	2007	
Castro County, TX	2007	
Chambers County, TX	2007	
Cherokee County, TX	2007	
Childress County, TX	2007	
Clay County, TX	2007	
Cochran County, TX	2007	
Coke County, TX	2007	
Coleman County, TX	2007	
Collingsworth County, TX	2007	
Colorado County, TX	2007	
Comal County, TX	2007	
Comanche County, TX	2007	
Concho County, TX	2007	
Cooke County, TX	2007	
Coryell County, TX	2007	
Cottle County, TX	2007	
Crane County, TX	2007	
Crockett County, TX	2007	
Crosby County, TX	2007	
Culberson County, TX	2007	
Dallam County, TX	2007	
Dawson County, TX	2007	
Deaf Smith County, TX	2007	
Delta County, TX	2007	
DeWitt County, TX	2007	
Dickens County, TX	2007	
Dimmit County, TX	2007	
Donley County, TX	2007	
Duval County, TX	2007	
Eastland County, TX	2007	
Edwards County, TX	2007	
Ellis County, TX	2007	
Erath County, TX	2007	
Falls County, TX	2007	
Fannin County, TX	2007	
Fayette County, TX	2007	
Fisher County, TX	2007	
Floyd County, TX	2007	
Foard County, TX	2007	
Franklin County, TX	2007	
Freestone County, TX	2007	
Frio County, TX	2007	
Gaines County, TX	2007	
Garza County, TX	2007	
Gillespie County, TX	2007	
Goliad County, TX	2007	
Gonzales County, TX	2007	
Gray County, TX	2007	
Grayson County, TX	2007	
Gregg County, TX	2007	
Grimes County, TX	2007	
Guadalupe County, TX	2007	
Hale County, TX	2007	
Hall County, TX	2007	
Hamilton County, TX	2007	
Hansford County, TX	2007	
Hardeman County, TX	2007	
Hardin County, TX	2007	
Harrison County, TX	2007	
Hartley County, TX	2007	
Haskell County, TX	2007	
Hays County, TX	2007	
Hemphill County, TX	2007	
Henderson County, TX	2007	
Hill County, TX	2007	
Hockley County, TX	2007	
Hood County, TX	2007	
Hopkins County, TX	2007	
Houston County, TX	2007	
Howard County, TX	2007	
Hudspeth County, TX	2007	
Hunt County, TX	2007	
Hutchinson County, TX	2007	
Irion County, TX	2007	
Jack County, TX	2007	
Jackson County, TX	2007	
Jasper County, TX	2007	
Jeff Davis County, TX	2007	
Jim Hogg County, TX	2007	
